99.519341,99.93533,99.528604,99.923757,99.930671
99.923757,99.930671,99.956101,99.942268,99.953802
99.956101,99.942268,99.953802,99.942224,99.958401
99.953802,99.942224,99.958401,99.944556,99.935335
99.958401,99.944556,99.935335,99.937631,99.928379
99.937631,99.928379,99.958399,99.963036,99.921477
99.958399,99.963036,99.921477,99.958424,99.944571
99.921477,99.958424,99.944571,99.944516,99.923742
99.944571,99.944516,99.923742,99.840492,99.805817
99.923742,99.840492,99.805817,99.768865,99.815023
99.805817,99.768865,99.815023,99.794249,99.796566
99.815023,99.794249,99.796566,99.833553,99.771238
99.796566,99.833553,99.771238,99.824319,99.794338
99.824319,99.794338,99.637229,99.706496,99.932982
99.637229,99.706496,99.932982,99.930669,99.939898
99.932982,99.930669,99.939898,99.937612,99.933015
99.939898,99.937612,99.933015,99.928391,99.944564
99.933015,99.928391,99.944564,99.942241,99.958426
99.944564,99.942241,99.958426,99.942241,99.95837
99.942241,99.95837,99.95147,99.953777,99.930694
99.95147,99.953777,99.930694,99.93765,99.956101
99.930694,99.93765,99.956101,99.953765,99.969963
99.956101,99.953765,99.969963,99.986127,99.939867
99.969963,99.986127,99.939867,99.946832,99.96533
99.939867,99.946832,99.96533,99.95376,99.953769
99.96533,99.95376,99.953769,99.935303,99.942216
99.935303,99.942216,99.921414,99.949168,99.951475
99.921414,99.949168,99.951475,99.912249,99.963032
99.951475,99.912249,99.963032,99.641597,99.865906
99.963032,99.641597,99.865906,99.565302,99.854348
99.865906,99.565302,99.854348,99.771211,99.909882
99.854348,99.771211,99.909882,99.664716,99.877475
99.909882,99.664716,99.877475,99.611752,99.81742
99.877475,99.611752,99.81742,99.833603,99.969957
99.81742,99.833603,99.969957,99.930694,99.928375
99.969957,99.930694,99.928375,99.956107,99.916834
99.928375,99.956107,99.916834,99.923748,99.926036
99.916834,99.923748,99.926036,99.942253,99.713435
99.926036,99.942253,99.713435,99.824303,99.687927
99.713435,99.824303,99.687927,99.59794,99.715678
99.59794,99.715678,99.798921,99.075494,99.812791
99.798921,99.075494,99.812791,99.780339,99.782685
99.812791,99.780339,99.782685,99.785082,99.787443
99.782685,99.785082,99.787443,98.621493,99.969942
99.787443,98.621493,99.969942,99.833516,99.704218
99.969942,99.833516,99.704218,99.817459,99.861242
99.704218,99.817459,99.861242,98.615553,99.956084
99.861242,98.615553,99.956084,99.796483,99.181056
99.956084,99.796483,99.181056,99.572049,99.29438
99.181056,99.572049,99.29438,99.343665,99.443797
99.29438,99.343665,99.443797,99.681691,99.123326
99.443797,99.681691,99.123326,99.799081,99.645654
99.123326,99.799081,99.645654,99.733946,99.782896
99.733946,99.782896,99.5004,98.943141,99.875246
99.5004,98.943141,99.875246,99.092373,98.870775
99.875246,99.092373,98.870775,99.101761,99.521945
98.870775,99.101761,99.521945,98.95835,99.889072
99.521945,98.95835,99.889072,99.103286,99.338887
99.889072,99.103286,99.338887,99.921443,99.926059
99.921443,99.926059,99.771243,99.711018,99.960721
99.771243,99.711018,99.960721,99.537239,99.551479
99.960721,99.537239,99.551479,99.564293,99.064071
99.551479,99.564293,99.064071,98.97863,99.967641
99.064071,98.97863,99.967641,99.958391,99.939915
99.967641,99.958391,99.939915,99.960719,99.944545
99.960719,99.944545,99.949151,99.93303,99.946859
99.949151,99.93303,99.946859,99.946875,99.949205
99.946859,99.946875,99.949205,99.889099,99.768952
99.949205,99.889099,99.768952,99.808175,99.782727
99.768952,99.808175,99.782727,99.798888,99.796593
99.782727,99.798888,99.796593,99.838121,99.791986
99.838121,99.791986,99.782756,99.801215,99.828929
99.782756,99.801215,99.828929,99.932982,99.96532
99.828929,99.932982,99.96532,99.942257,99.94919
99.96532,99.942257,99.94919,99.946871,99.94917
99.94919,99.946871,99.94917,99.96303,99.937598
99.94917,99.96303,99.937598,99.935314,99.942243
99.937598,99.935314,99.942243,99.953792,99.960714
99.953792,99.960714,99.974577,99.972274,99.972288
99.974577,99.972274,99.972288,99.93532,99.960725
99.972288,99.93532,99.960725,99.930677,99.946865
99.960725,99.930677,99.946865,99.944571,99.907586
99.946865,99.944571,99.907586,99.709197,99.74385
99.907586,99.709197,99.74385,99.729452,99.736367
99.729452,99.736367,99.74365,99.750597,99.740837
99.74365,99.750597,99.740837,99.701566,99.727339
99.740837,99.701566,99.727339,99.741214,99.935339
99.727339,99.741214,99.935339,99.956096,99.969992
99.935339,99.956096,99.969992,99.951504,99.932992
99.969992,99.951504,99.932992,99.900686,99.953775
99.932992,99.900686,99.953775,99.94226,99.93766
99.953775,99.94226,99.93766,99.942266,99.969944
99.942266,99.969944,99.949174,99.956094,99.953796
99.949174,99.956094,99.953796,99.967666,99.949163
99.953796,99.967666,99.949163,99.942232,99.937598
99.949163,99.942232,99.937598,99.949172,99.963038
99.937598,99.949172,99.963038,99.969952,99.854338
99.963038,99.969952,99.854338,99.789675,99.761942
99.854338,99.789675,99.761942,99.713396,99.815086
99.761942,99.713396,99.815086,99.794292,99.7458
99.815086,99.794292,99.7458,99.801251,99.785146
99.7458,99.801251,99.785146,99.801236,99.90525
99.785146,99.801236,99.90525,99.935285,99.944531
99.90525,99.935285,99.944531,99.960704,99.93065
99.944531,99.960704,99.93065,99.942228,99.97457
99.93065,99.942228,99.97457,99.946871,99.946854
99.97457,99.946871,99.946854,99.956117,99.965337
99.956117,99.965337,99.958401,99.942243,99.944523
99.958401,99.942243,99.944523,99.937629,99.946875
99.944523,99.937629,99.946875,99.951487,99.93764
99.946875,99.951487,99.93764,99.9538,99.956115
99.93764,99.9538,99.956115,99.958401,99.946856
99.956115,99.958401,99.946856,99.939942,99.9538
99.939942,99.9538,99.972257,99.963032,99.960717
99.972257,99.963032,99.960717,99.937581,99.972282
99.960717,99.937581,99.972282,99.935318,99.967645
99.972282,99.935318,99.967645,99.822056,99.639484
99.967645,99.822056,99.639484,99.799063,99.614313
99.639484,99.799063,99.614313,99.773518,99.893719
99.773518,99.893719,99.879822,99.84738,99.798863
99.879822,99.84738,99.798863,99.687795,99.88206
99.798863,99.687795,99.88206,99.791854,99.958389
99.88206,99.791854,99.958389,99.826447,99.930663
99.958389,99.826447,99.930663,99.916844,99.909897
99.930663,99.916844,99.909897,99.919105,99.958414
99.919105,99.958414,99.780633,99.905323,99.836002
99.780633,99.905323,99.836002,99.556097,99.653123
99.836002,99.556097,99.653123,99.711214,98.705506
99.653123,99.711214,98.705506,99.602417,99.685697
98.705506,99.602417,99.685697,99.664872,99.715698
99.685697,99.664872,99.715698,99.960719,99.333288
99.715698,99.960719,99.333288,99.835256,99.771234
99.333288,99.835256,99.771234,99.782658,99.821937
99.771234,99.782658,99.821937,99.86826,99.796622
99.86826,99.796622,99.648724,99.92603,99.171796
99.648724,99.92603,99.171796,99.326617,99.879822
99.171796,99.326617,99.879822,99.484135,98.773919
99.879822,99.484135,98.773919,99.738354,98.841892
98.773919,99.738354,98.841892,99.87983,99.4267
98.841892,99.87983,99.4267,99.239772,99.132263
99.239772,99.132263,99.841831,99.211531,99.80357
99.841831,99.211531,99.80357,99.498917,99.178334
99.80357,99.498917,99.178334,99.024965,99.757481
99.178334,99.024965,99.757481,98.768904,98.832175
99.757481,98.768904,98.832175,99.757228,98.849596
98.832175,99.757228,98.849596,99.590707,99.963003
99.590707,99.963003,99.937606,99.946871,99.956097
99.937606,99.946871,99.956097,99.944537,99.953788
99.956097,99.944537,99.953788,99.967639,99.92603
99.953788,99.967639,99.92603,99.796551,99.923729
99.92603,99.796551,99.923729,99.722671,99.748107
99.923729,99.722671,99.748107,99.92836,99.937587
99.748107,99.92836,99.937587,99.960716,99.960719
99.937587,99.960716,99.960719,99.94918,99.946902
99.960719,99.94918,99.946902,99.95841,99.879734
99.95841,99.879734,99.620419,99.944539,99.826643
99.620419,99.944539,99.826643,99.782685,99.81966
99.826643,99.782685,99.81966,99.826632,99.810424
99.81966,99.826632,99.810424,99.785053,99.912193
99.810424,99.785053,99.912193,99.963034,99.94456
99.912193,99.963034,99.94456,99.956092,99.963023
99.956092,99.963023,99.972274,99.942241,99.937594
99.972274,99.942241,99.937594,99.949165,99.983831
99.937594,99.949165,99.983831,99.960706,99.958395
99.983831,99.960706,99.958395,99.969963,99.944529
99.958395,99.969963,99.944529,99.979192,99.939911
99.944529,99.979192,99.939911,99.95842,99.907606
99.939911,99.95842,99.907606,99.937617,99.92607
99.907606,99.937617,99.92607,99.919153,99.951479
99.919153,99.951479,99.949147,99.953785,99.946836
99.949147,99.953785,99.946836,99.933005,99.953792
99.946836,99.933005,99.953792,99.949182,99.928402
99.953792,99.949182,99.928402,99.942257,99.960719
99.928402,99.942257,99.960719,99.956082,99.942245
99.960719,99.956082,99.942245,99.958416,99.93536
99.958416,99.93536,99.946867,99.963032,99.935285
99.946867,99.963032,99.935285,99.939946,99.930661
99.935285,99.939946,99.930661,99.919118,99.958405
99.930661,99.919118,99.958405,99.974562,99.96071
99.958405,99.974562,99.96071,99.972267,99.953767
99.953767,99.949159,99.92607,99.976888,99.928351
99.92607,99.976888,99.928351,99.967645,99.983816
99.928351,99.967645,99.983816,99.974583,99.969969
99.983816,99.974583,99.969969,99.926043,99.932969
99.969969,99.926043,99.932969,99.944537,99.847422
99.932969,99.944537,99.847422,99.835845,99.842904
99.835845,99.842904,99.956121,99.935322,99.969936
99.956121,99.935322,99.969936,99.937616,99.907552
99.969936,99.937616,99.907552,99.949159,99.935324
99.907552,99.949159,99.935324,99.937635,99.944579
99.935324,99.937635,99.944579,99.963003,99.932986
99.944579,99.963003,99.932986,99.956084,99.960706
99.956084,99.960706,99.969971,99.956107,99.939915
99.969971,99.956107,99.939915,99.967639,99.930686
99.939915,99.967639,99.930686,99.928379,99.951483
99.930686,99.928379,99.951483,99.974593,99.939973
99.951483,99.974593,99.939973,99.953796,99.944531
99.939973,99.953796,99.944531,99.926093,99.94455
99.926093,99.94455,99.951452,99.95379,99.963017
99.951452,99.95379,99.963017,99.956101,99.953785
99.963017,99.956101,99.953785,99.89144,99.937598
99.953785,99.89144,99.937598,99.893699,99.946832
99.937598,99.893699,99.946832,99.974556,99.965339
99.946832,99.974556,99.965339,99.963021,99.923721
99.963021,99.923721,99.782796,99.926076,99.932992
99.782796,99.926076,99.932992,99.946836,99.914531
99.932992,99.946836,99.914531,99.928377,99.743497
99.914531,99.928377,99.743497,99.935318,99.923754
99.743497,99.935318,99.923754,99.923717,99.967633
99.923754,99.923717,99.967633,99.745794,98.981223
99.967633,99.745794,98.981223,99.923786,99.919089
98.981223,99.923786,99.919089,99.840618,99.914531
99.840618,99.914531,99.951479,99.905295,99.879868
99.951479,99.905295,99.879868,99.785075,98.972305
99.879868,99.785075,98.972305,99.499967,99.861452
98.972305,99.499967,99.861452,99.782808,99.711105
99.861452,99.782808,99.711105,99.879772,98.996185
99.711105,99.879772,98.996185,99.512,99.780616
98.996185,99.512,99.780616,99.782667,99.405414
99.782667,99.405414,99.636937,99.059262,99.824463
99.636937,99.059262,99.824463,99.315478,99.517523
99.824463,99.315478,99.517523,99.310316,99.80128
99.517523,99.310316,99.80128,98.80763,99.563371
99.80128,98.80763,99.563371,99.525536,99.216455
99.563371,99.525536,99.216455,99.056909,99.476642
99.216455,99.056909,99.476642,98.953302,98.619242
99.476642,98.953302,98.619242,99.949168,98.613425
99.949168,98.613425,99.8312,99.488254,98.990248
99.8312,99.488254,98.990248,98.711708,99.958395
98.990248,98.711708,99.958395,99.644319,99.828981
99.958395,99.644319,99.828981,99.770958,99.458647
99.828981,99.770958,99.458647,99.194581,99.956088
99.458647,99.194581,99.956088,99.010982,99.12508
99.010982,99.12508,99.5834,99.958401,99.972268
99.5834,99.958401,99.972268,99.939926,99.932986
99.972268,99.939926,99.932986,99.953796,99.946859
99.932986,99.953796,99.946859,99.937644,99.937642
99.946859,99.937644,99.937642,99.939913,99.912235
99.937642,99.939913,99.912235,99.928374,99.960719
99.928374,99.960719,99.963013,99.951472,99.916851
99.963013,99.951472,99.916851,99.935351,99.953796
99.916851,99.935351,99.953796,99.958416,99.949172
99.953796,99.958416,99.949172,99.831277,99.815119
99.949172,99.831277,99.815119,99.935283,99.914548
99.815119,99.935283,99.914548,99.939921,99.93531
99.939921,99.93531,99.960723,99.965322,99.939919
99.960723,99.965322,99.939919,99.94457,99.939932
99.939919,99.94457,99.939932,99.926061,99.946854
99.939932,99.926061,99.946854,99.965334,99.965341
99.946854,99.965334,99.965341,99.972249,99.974576
99.965341,99.972249,99.974576,99.923782,99.939944
99.974576,99.923782,99.939944,99.958401,99.953767
99.958401,99.953767,99.909878,99.928345,99.969925
99.909878,99.928345,99.969925,99.96071,99.683632
99.969925,99.96071,99.683632,99.806015,99.653354
99.683632,99.806015,99.653354,99.803553,99.66283
99.653354,99.803553,99.66283,99.778299,99.67187
99.778299,99.67187,99.824355,99.958395,99.976887
99.824355,99.958395,99.976887,99.944533,99.988439
99.976887,99.944533,99.988439,99.956072,99.95608
99.988439,99.956072,99.95608,99.956103,99.9376
99.95608,99.956103,99.9376,99.944548,99.933015
99.9376,99.944548,99.933015,99.95612,99.974577
99.95612,99.974577,99.963026,99.965334,99.949172
99.963026,99.965334,99.949172,99.953767,99.932978
99.949172,99.953767,99.932978,99.930652,99.960721
99.932978,99.930652,99.960721,99.928362,99.935281
99.960721,99.928362,99.935281,99.951456,99.97457
99.935281,99.951456,99.97457,99.96303,99.94684
99.96303,99.94684,99.96533,99.870586,99.780462
99.96533,99.870586,99.780462,99.775806,99.782741
99.780462,99.775806,99.782741,99.794343,99.80828
99.782741,99.794343,99.80828,99.946857,99.958403
99.80828,99.946857,99.958403,99.951483,99.969992
99.958403,99.951483,99.969992,99.946898,99.951466
99.969992,99.946898,99.951466,99.956088,99.939911
99.951466,99.956088,99.939911,99.942218,99.958376
99.939911,99.942218,99.958376,99.965332,99.96995
99.965332,99.96995,99.942222,99.969946,99.976883
99.942222,99.969946,99.976883,99.96071,99.974579
99.976883,99.96071,99.974579,99.960702,99.960706
99.974579,99.960702,99.960706,99.972265,99.953792
99.972265,99.953792,99.916853,99.93764,99.923802
99.916853,99.93764,99.923802,99.926016,99.976885
99.923802,99.926016,99.976885,99.956097,99.93069
99.976885,99.956097,99.93069,99.956099,99.935324
99.93069,99.956099,99.935324,99.891444,99.923715
99.891444,99.923715,99.923725,99.787656,99.921473
99.923725,99.787656,99.921473,99.946875,99.956084
99.921473,99.946875,99.956084,99.939911,99.944558
99.956084,99.939911,99.944558,99.953775,99.932986
99.944558,99.953775,99.932986,99.946865,99.923752
99.932986,99.946865,99.923752,99.928389,99.836018
99.923752,99.928389,99.836018,99.741058,99.946805
99.836018,99.741058,99.946805,99.937629,99.939928
99.946805,99.937629,99.939928,99.930686,99.923736
99.930686,99.923736,99.951462,99.699565,99.69265
99.951462,99.699565,99.69265,99.009004,99.124547
99.69265,99.009004,99.124547,99.583805,99.50748
99.124547,99.583805,99.50748,99.419577,99.6138
99.50748,99.419577,99.6138,99.233167,99.265505
99.6138,99.233167,99.265505,99.586787,99.632995
99.586787,99.632995,99.625659,99.946863,99.205765
99.625659,99.946863,99.205765,99.284374,99.891387
99.205765,99.284374,99.891387,99.82204,99.438089
99.891387,99.82204,99.438089,99.713119,99.824482
99.438089,99.713119,99.824482,99.653356,99.877542
99.824482,99.653356,99.877542,98.95274,99.719843
98.95274,99.719843,99.750907,99.077949,99.250001
99.750907,99.077949,99.250001,99.788059,99.295334
99.250001,99.788059,99.295334,99.479142,99.774002
99.295334,99.479142,99.774002,99.061833,98.8825
99.774002,99.061833,98.8825,99.747834,98.832863
98.8825,99.747834,98.832863,98.936768,99.311286
98.936768,99.311286,99.338942,99.147024,99.884459
99.338942,99.147024,99.884459,98.820779,99.578843
99.884459,98.820779,99.578843,99.956126,99.937631
99.578843,99.956126,99.937631,99.930696,99.921466
99.937631,99.930696,99.921466,99.835877,99.7132
99.921466,99.835877,99.7132,99.85443,99.75062
99.85443,99.75062,99.498273,99.450271,99.930673
99.498273,99.450271,99.930673,99.958408,99.944514
99.930673,99.958408,99.944514,99.956107,99.949184
99.944514,99.956107,99.949184,99.953777,99.979203
99.949184,99.953777,99.979203,99.923732,99.937564
99.979203,99.923732,99.937564,99.937614,99.912258
99.937564,99.937614,99.912258,99.926063,99.84976
99.926063,99.84976,99.796689,99.812783,99.79438
99.796689,99.812783,99.79438,99.824301,99.805848
99.79438,99.824301,99.805848,99.78965,99.812758
99.805848,99.78965,99.812758,99.831221,99.916805
99.812758,99.831221,99.916805,99.953794,99.946854
99.916805,99.953794,99.946854,99.956126,99.960721
99.956126,99.960721,99.939925,99.928337,99.905329
99.939925,99.928337,99.905329,99.969981,99.965332
99.905329,99.969981,99.965332,99.819622,99.657756
99.965332,99.819622,99.657756,99.812685,99.666969
99.657756,99.812685,99.666969,99.810499,99.676465
99.666969,99.810499,99.676465,99.785053,99.667229
99.785053,99.667229,99.775983,99.630534,99.946867
99.775983,99.630534,99.946867,99.935285,99.967622
99.946867,99.935285,99.967622,99.976896,99.942211
99.967622,99.976896,99.942211,99.939917,99.928383
99.942211,99.939917,99.928383,99.949155,99.965297
99.928383,99.949155,99.965297,99.974568,99.923773
99.965297,99.974568,99.923773,99.933026,99.95147
99.923773,99.933026,99.95147,99.969948,99.993067
99.969948,99.993067,99.944562,99.939932,99.93995
99.944562,99.939932,99.93995,99.935308,99.937662
99.93995,99.935308,99.937662,99.974593,99.949166
99.937662,99.974593,99.949166,99.958403,99.949143
99.949166,99.958403,99.949143,99.953763,99.946852
99.949143,99.953763,99.946852,99.953804,99.92609
99.946852,99.953804,99.92609,99.951489,99.946873
99.951489,99.946873,99.928397,99.914496,99.870557
99.928397,99.914496,99.870557,99.787364,99.815075
99.870557,99.787364,99.815075,99.762057,99.805891
99.815075,99.762057,99.805891,99.787353,99.805812
99.805891,99.787353,99.805812,99.805844,99.789764
99.805844,99.789764,99.794345,99.845108,99.932982
99.794345,99.845108,99.932982,99.937652,99.967635
99.932982,99.937652,99.967635,99.939928,99.946861
99.967635,99.939928,99.946861,99.972276,99.960696
99.946861,99.972276,99.960696,99.953771,99.930665
99.960696,99.953771,99.930665,99.937629,99.944516
99.930665,99.937629,99.944516,99.939892,99.891371
99.939892,99.891371,99.921381,99.942232,99.89603
99.921381,99.942232,99.89603,99.956074,99.9376
99.89603,99.956074,99.9376,99.967627,99.95381
99.9376,99.967627,99.95381,99.944543,99.852098
99.95381,99.944543,99.852098,99.600192,99.89144
99.852098,99.600192,99.89144,99.598209,99.877463
99.598209,99.877463,99.597598,99.858997,99.58607
99.597598,99.858997,99.58607,99.89378,99.558927
99.58607,99.89378,99.558927,99.916828,99.923738
99.558927,99.916828,99.923738,99.935283,99.912208
99.923738,99.935283,99.912208,99.944514,99.840459
99.912208,99.944514,99.840459,99.909853,99.972267
99.909853,99.972267,99.928374,99.926095,99.944537
99.928374,99.926095,99.944537,99.571982,99.783701
99.944537,99.571982,99.783701,99.946848,99.914502
99.783701,99.946848,99.914502,99.937604,99.981501
99.914502,99.937604,99.981501,99.810572,99.909928
99.981501,99.810572,99.909928,99.956092,99.944537
99.956092,99.944537,99.812839,99.713444,99.667119
99.812839,99.713444,99.667119,99.445001,99.801176
99.667119,99.445001,99.801176,99.252409,99.018375
99.801176,99.252409,99.018375,99.727345,99.708874
99.018375,99.727345,99.708874,99.525964,99.838204
99.708874,99.525964,99.838204,99.123894,99.523812
99.123894,99.523812,99.859024,99.762021,99.720581
99.859024,99.762021,99.720581,99.953769,99.330993
99.720581,99.953769,99.330993,99.054812,99.868352
99.330993,99.054812,99.868352,99.826791,99.565844
99.868352,99.826791,99.565844,99.97689,98.803987
99.97689,98.803987,98.972542,99.525552,99.121392
98.972542,99.525552,99.121392,99.403659,99.94685
99.121392,99.403659,99.94685,98.829561,99.268415
99.94685,98.829561,99.268415,99.598371,99.603925
99.268415,99.598371,99.603925,99.353984,99.487348
99.603925,99.353984,99.487348,99.669598,99.235218
99.669598,99.235218,99.865974,99.110869,98.925798
99.865974,99.110869,98.925798,99.078153,99.509429
98.925798,99.078153,99.509429,99.092735,99.773531
99.509429,99.092735,99.773531,99.34832,99.909886
99.773531,99.34832,99.909886,99.535146,99.956096
99.909886,99.535146,99.956096,99.507409,99.942249
99.956096,99.507409,99.942249,99.542429,99.884402
99.542429,99.884402,99.465833,99.923763,99.969934
99.465833,99.923763,99.969934,99.967641,99.958414
99.969934,99.967641,99.958414,99.914535,99.907575
99.958414,99.914535,99.907575,99.960716,99.944556
99.907575,99.960716,99.944556,99.905302,99.923752
99.944556,99.905302,99.923752,99.907517,99.796579
99.907517,99.796579,99.798963,99.817386,99.840538
99.798963,99.817386,99.840538,99.803585,99.801236
99.840538,99.803585,99.801236,99.794349,99.889114
99.801236,99.794349,99.889114,99.953798,99.94917
99.889114,99.953798,99.94917,99.946886,99.902984
99.94917,99.946886,99.902984,99.930715,99.9307
99.930715,99.9307,99.965351,99.935337,99.935287
99.965351,99.935337,99.935287,99.94223,99.935276
99.935287,99.94223,99.935276,99.942226,99.953781
99.935276,99.942226,99.953781,99.933053,99.928393
99.953781,99.933053,99.928393,99.935299,99.933009
99.935299,99.933009,99.963044,99.933013,99.956099
99.963044,99.933013,99.956099,99.965336,99.942232
99.956099,99.965336,99.942232,99.939915,99.965336
99.942232,99.939915,99.965336,99.958406,99.935306
99.965336,99.958406,99.935306,99.946848,99.935305
99.935306,99.946848,99.935305,99.942222,99.953771
99.935305,99.942222,99.953771,99.946825,99.967648
99.953771,99.946825,99.967648,99.979203,99.939925
99.967648,99.979203,99.939925,99.923777,99.937646
99.923777,99.937646,99.916878,99.907602,99.951476
99.916878,99.907602,99.951476,99.974576,99.94918
99.951476,99.974576,99.94918,99.939911,99.926066
99.94918,99.939911,99.926066,99.960725,99.597585
99.926066,99.960725,99.597585,99.868244,99.588658
